ville,date,temp_min,temp_max,temp_moy,humidite_moy,precipitations_totales,pression_moy,heures_pluie,mois,annee
Toulouse,2024-04-10,8.0,15.0,11.529166666666667,67.25,0.0,1013.6166666666667,0,4,2024
Toulouse,2024-04-11,7.0,18.8,13.225,67.95833333333333,0.0,1015.2791666666667,0,4,2024
Toulouse,2024-04-12,8.2,24.4,16.2375,64.08333333333333,0.0,1013.0916666666667,0,4,2024
Toulouse,2024-04-13,9.1,28.4,18.75,59.833333333333336,0.0,1009.3583333333332,0,4,2024
Toulouse,2024-04-14,11.1,28.7,20.179166666666667,61.541666666666664,0.0,1005.1833333333334,0,4,2024
Toulouse,2024-04-15,11.6,17.7,14.733333333333334,77.41666666666667,0.5,1004.8291666666668,1,4,2024
Toulouse,2024-04-16,9.8,14.3,11.387500000000001,72.41666666666667,1.4,1002.5291666666667,6,4,2024
Toulouse,2024-04-17,8.5,14.8,11.354166666666666,66.75,0.1,1000.875,1,4,2024
Toulouse,2024-04-18,7.9,13.9,10.512500000000001,58.625,0.0,1002.6458333333334,0,4,2024
Toulouse,2024-04-19,2.6,17.9,10.654166666666667,57.166666666666664,0.0,1004.6416666666668,0,4,2024
Toulouse,2024-04-20,6.2,17.9,12.166666666666666,53.041666666666664,0.0,1002.4,0,4,2024
Toulouse,2024-04-21,4.5,16.5,10.358333333333333,51.958333333333336,0.0,1002.375,0,4,2024
Toulouse,2024-04-22,4.0,12.6,8.658333333333333,48.125,0.0,1003.0500000000001,0,4,2024
Toulouse,2024-04-23,3.7,12.6,8.479166666666666,51.75,0.5,1001.1208333333334,5,4,2024
Toulouse,2024-04-24,4.5,11.7,8.654166666666667,67.45833333333333,1.3,1000.5333333333333,6,4,2024
Toulouse,2024-04-25,8.3,16.3,11.695833333333333,75.25,4.3,992.9791666666666,9,4,2024
Toulouse,2024-04-26,9.5,18.0,13.375,70.25,0.30000000000000004,988.2416666666667,3,4,2024
Toulouse,2024-04-27,10.8,19.0,14.741666666666667,74.41666666666667,0.5,983.1,2,4,2024
Toulouse,2024-04-28,9.9,17.8,13.479166666666666,66.79166666666667,0.7000000000000001,995.2666666666668,3,4,2024
Toulouse,2024-04-29,11.3,13.9,12.320833333333333,89.04166666666667,17.4,999.5749999999999,22,4,2024
Toulouse,2024-04-30,11.2,15.0,12.733333333333334,86.79166666666667,0.9,995.2958333333332,4,4,2024
Toulouse,2024-05-01,8.5,12.9,11.141666666666666,84.54166666666667,6.9,990.4791666666666,9,5,2024
Toulouse,2024-05-02,8.7,14.7,11.220833333333333,72.875,6.6,995.35,11,5,2024
Toulouse,2024-05-03,5.8,18.5,12.695833333333333,65.45833333333333,0.0,999.4708333333333,0,5,2024
Toulouse,2024-05-04,11.4,19.4,15.329166666666666,63.416666666666664,1.6,997.0333333333333,8,5,2024
Toulouse,2024-05-05,13.2,22.5,17.245833333333334,71.16666666666667,0.1,994.525,1,5,2024
Toulouse,2024-05-06,11.4,17.0,13.766666666666666,73.875,6.0,996.4583333333334,10,5,2024
Toulouse,2024-05-07,10.8,14.7,12.8125,81.5,13.600000000000001,1002.1,11,5,2024
Toulouse,2024-05-08,11.5,20.7,15.737499999999999,70.875,0.0,1006.2416666666667,0,5,2024
Toulouse,2024-05-09,9.5,23.6,17.283333333333335,62.416666666666664,0.0,1002.4375,0,5,2024
Toulouse,2024-05-10,11.3,26.8,19.425,54.958333333333336,0.0,999.1875,0,5,2024
Toulouse,2024-05-11,13.6,27.9,20.491666666666667,50.708333333333336,0.1,998.1166666666667,1,5,2024
Toulouse,2024-05-12,13.8,20.3,17.108333333333334,80.125,0.2,999.9666666666667,2,5,2024
Toulouse,2024-05-13,13.8,25.1,18.970833333333335,69.375,0.0,993.3833333333333,0,5,2024
Toulouse,2024-05-14,12.3,16.6,14.025,82.45833333333333,11.6,990.1083333333332,12,5,2024
Toulouse,2024-05-15,11.4,16.6,13.083333333333334,77.83333333333333,8.5,990.9291666666667,7,5,2024
Toulouse,2024-05-16,8.9,18.7,13.745833333333335,74.58333333333333,0.0,990.7708333333334,0,5,2024
Toulouse,2024-05-17,10.2,20.8,14.870833333333332,75.20833333333333,6.0,992.0500000000001,3,5,2024
Toulouse,2024-05-18,12.3,20.5,16.162499999999998,70.45833333333333,0.0,994.8625000000001,0,5,2024
Toulouse,2024-05-19,12.2,20.6,15.700000000000001,82.08333333333333,5.8,993.9125,4,5,2024
Toulouse,2024-05-20,13.5,19.3,15.975,72.625,0.0,993.525,0,5,2024
Toulouse,2024-05-21,10.9,20.1,15.549999999999999,69.125,0.0,996.3083333333334,0,5,2024
Toulouse,2024-05-22,11.7,20.9,15.966666666666667,65.45833333333333,1.6,999.6291666666666,1,5,2024
Toulouse,2024-05-23,12.6,19.3,15.633333333333333,71.08333333333333,6.2,1001.8583333333332,5,5,2024
Toulouse,2024-05-24,12.4,20.5,16.625,63.958333333333336,0.0,1001.6666666666666,0,5,2024
Toulouse,2024-05-25,10.5,24.8,18.245833333333334,63.333333333333336,0.0,999.2208333333333,0,5,2024
Toulouse,2024-05-26,14.2,20.9,18.075,72.08333333333333,0.0,1001.2166666666667,0,5,2024
Toulouse,2024-05-27,14.0,16.9,15.275,81.16666666666667,18.799999999999997,1004.2624999999999,8,5,2024
Toulouse,2024-05-28,10.9,22.5,17.075,65.125,0.0,1004.4499999999999,0,5,2024
Toulouse,2024-05-29,12.9,24.2,18.941666666666666,67.66666666666667,0.0,1000.9499999999999,0,5,2024
Toulouse,2024-05-30,16.0,21.7,18.2,69.75,0.1,997.4666666666667,1,5,2024
Toulouse,2024-05-31,11.6,20.7,16.391666666666666,61.958333333333336,0.0,1000.025,0,5,2024
Toulouse,2024-06-01,13.7,20.5,16.787499999999998,69.125,0.2,1001.275,2,6,2024
Toulouse,2024-06-02,13.0,21.7,17.191666666666666,66.91666666666667,0.0,1003.1875,0,6,2024
Toulouse,2024-06-03,12.8,23.2,18.316666666666666,67.83333333333333,0.0,1001.35,0,6,2024
Toulouse,2024-06-04,13.6,25.8,20.150000000000002,63.958333333333336,0.0,997.9208333333332,0,6,2024
Toulouse,2024-06-05,14.1,29.4,22.666666666666668,62.333333333333336,0.0,997.9625,0,6,2024
Toulouse,2024-06-06,18.6,29.6,24.116666666666664,64.25,0.0,998.3958333333334,0,6,2024
Toulouse,2024-06-07,17.4,28.1,22.933333333333334,68.29166666666667,0.0,999.7083333333334,0,6,2024
Toulouse,2024-06-08,18.5,28.9,23.22083333333333,61.458333333333336,0.30000000000000004,993.8791666666666,3,6,2024
Toulouse,2024-06-09,17.9,20.2,19.133333333333333,79.125,0.4,991.8375,4,6,2024
Toulouse,2024-06-10,13.1,23.6,18.654166666666665,61.25,0.0,996.7666666666668,0,6,2024
Toulouse,2024-06-11,13.9,20.3,17.004166666666666,69.16666666666667,0.2,999.1666666666666,2,6,2024
Toulouse,2024-06-12,13.5,21.4,17.095833333333335,62.583333333333336,0.1,1001.4583333333334,1,6,2024
Toulouse,2024-06-13,12.1,24.9,18.904166666666665,53.125,0.0,1001.2375000000001,0,6,2024
Toulouse,2024-06-14,16.3,28.2,21.333333333333332,58.416666666666664,0.0,996.2833333333333,0,6,2024
Toulouse,2024-06-15,14.8,21.0,17.2625,69.25,1.8,998.0041666666666,6,6,2024
Toulouse,2024-06-16,11.6,26.0,19.554166666666667,62.291666666666664,0.0,996.3666666666667,0,6,2024
Toulouse,2024-06-17,16.0,28.8,22.054166666666664,70.66666666666667,0.0,994.225,0,6,2024
Toulouse,2024-06-18,18.8,29.1,23.329166666666666,62.583333333333336,0.0,993.5500000000001,0,6,2024
Toulouse,2024-06-19,18.1,25.9,21.575,78.375,1.0,995.6916666666666,2,6,2024
Toulouse,2024-06-20,15.8,19.8,17.920833333333334,87.83333333333333,11.9,999.4708333333333,16,6,2024
Toulouse,2024-06-21,15.3,22.1,18.258333333333333,77.16666666666667,0.0,1002.6625,0,6,2024
Toulouse,2024-06-22,14.6,19.6,16.8,81.91666666666667,0.4,1004.0541666666667,3,6,2024
Toulouse,2024-06-23,15.1,22.7,18.575,70.66666666666667,0.1,1002.3375,1,6,2024
Toulouse,2024-06-24,14.2,26.1,20.741666666666667,64.25,0.0,998.1916666666666,0,6,2024
Toulouse,2024-06-25,15.3,31.1,23.820833333333336,59.125,0.0,993.6208333333334,0,6,2024
Toulouse,2024-06-26,18.5,33.1,25.5625,60.458333333333336,0.0,993.35,0,6,2024
Toulouse,2024-06-27,20.6,31.9,26.116666666666664,67.70833333333333,0.0,995.8958333333334,0,6,2024
Toulouse,2024-06-28,21.3,32.2,26.2,64.29166666666667,0.0,997.5749999999999,0,6,2024
Toulouse,2024-06-29,16.7,23.0,20.804166666666667,73.125,0.30000000000000004,994.4458333333333,3,6,2024
Toulouse,2024-06-30,16.4,21.5,18.633333333333333,72.0,0.0,999.4083333333333,0,6,2024
Toulouse,2024-07-01,17.0,24.3,19.958333333333332,66.70833333333333,0.0,1002.4041666666667,0,7,2024
Toulouse,2024-07-02,14.4,20.7,17.858333333333334,70.875,0.0,1003.8708333333334,0,7,2024
Toulouse,2024-07-03,14.4,24.2,19.224999999999998,64.16666666666667,0.0,999.9791666666666,0,7,2024
Toulouse,2024-07-04,16.1,25.4,20.470833333333335,68.0,0.0,999.9916666666667,0,7,2024
Toulouse,2024-07-05,16.0,31.0,23.079166666666666,68.625,0.0,995.975,0,7,2024
Toulouse,2024-07-06,16.6,21.7,19.075,79.75,3.6,995.5958333333333,3,7,2024
Toulouse,2024-07-07,13.9,22.1,18.091666666666665,61.833333333333336,0.0,999.0166666666668,0,7,2024
Toulouse,2024-07-08,15.0,32.3,23.245833333333334,57.0,0.0,996.6333333333333,0,7,2024
Toulouse,2024-07-09,20.1,32.5,25.537499999999998,65.125,0.0,996.1750000000001,0,7,2024
Toulouse,2024-07-10,18.4,30.2,24.224999999999998,68.70833333333333,0.0,1000.1458333333334,0,7,2024
Toulouse,2024-07-11,20.7,36.1,27.6125,62.166666666666664,0.4,998.15,4,7,2024
Toulouse,2024-07-12,18.4,23.3,21.358333333333334,71.20833333333333,2.8,999.8249999999999,3,7,2024
Toulouse,2024-07-13,13.1,23.6,18.6875,58.791666666666664,0.0,998.15,0,7,2024
Toulouse,2024-07-14,15.4,31.7,23.391666666666666,61.75,0.0,994.3916666666668,0,7,2024
Toulouse,2024-07-15,20.5,29.8,24.704166666666666,69.58333333333333,0.0,994.7958333333332,0,7,2024
Toulouse,2024-07-16,19.1,25.6,22.058333333333334,62.125,0.0,1001.8041666666667,0,7,2024
Toulouse,2024-07-17,17.3,28.3,22.916666666666668,62.333333333333336,0.0,1001.8000000000001,0,7,2024
Toulouse,2024-07-18,17.7,35.4,26.745833333333334,56.708333333333336,0.0,999.8666666666667,0,7,2024
Toulouse,2024-07-19,20.3,32.0,26.4375,66.95833333333333,0.0,1000.3333333333334,0,7,2024
Toulouse,2024-07-20,21.3,31.9,26.708333333333332,69.375,0.0,993.2166666666667,0,7,2024
Toulouse,2024-07-21,18.1,22.6,19.9375,75.95833333333333,7.4,998.4125,7,7,2024
Toulouse,2024-07-22,16.3,22.6,19.720833333333335,71.08333333333333,0.0,1005.2375000000001,0,7,2024
Toulouse,2024-07-23,15.8,29.0,22.645833333333332,67.5,0.0,1005.0583333333334,0,7,2024
Toulouse,2024-07-24,19.3,29.2,24.420833333333334,66.95833333333333,0.0,1002.4916666666667,0,7,2024
Toulouse,2024-07-25,19.1,28.7,23.916666666666668,63.833333333333336,0.0,997.975,0,7,2024
Toulouse,2024-07-26,18.5,30.2,24.504166666666666,65.125,0.0,995.8833333333333,0,7,2024
Toulouse,2024-07-27,20.9,31.3,26.2625,67.04166666666667,0.0,996.9916666666667,0,7,2024
Toulouse,2024-07-28,22.2,34.4,27.941666666666666,58.541666666666664,0.0,1000.7208333333333,0,7,2024
Toulouse,2024-07-29,22.4,37.6,29.22083333333333,45.791666666666664,0.0,999.1208333333334,0,7,2024
Toulouse,2024-07-30,21.3,36.6,29.058333333333334,55.625,0.0,997.725,0,7,2024
Toulouse,2024-07-31,23.3,35.2,28.724999999999998,59.166666666666664,0.0,995.8375,0,7,2024
Toulouse,2024-08-01,21.2,28.6,24.916666666666668,73.70833333333333,0.0,998.6958333333333,0,8,2024
Toulouse,2024-08-02,21.3,27.7,23.545833333333334,75.83333333333333,0.7,997.8375,1,8,2024
Toulouse,2024-08-03,18.0,26.1,22.016666666666666,65.875,0.0,1000.3333333333334,0,8,2024
Toulouse,2024-08-04,17.5,28.0,23.020833333333332,63.041666666666664,0.0,1000.0041666666666,0,8,2024
Toulouse,2024-08-05,17.8,31.8,24.912499999999998,59.75,0.0,996.7833333333333,0,8,2024
Toulouse,2024-08-06,20.2,31.0,25.558333333333334,66.45833333333333,0.0,995.5875,0,8,2024
Toulouse,2024-08-07,19.7,27.7,23.78333333333333,74.04166666666667,14.9,998.2583333333333,4,8,2024
Toulouse,2024-08-08,20.3,30.0,25.270833333333332,62.125,0.0,1000.1666666666666,0,8,2024
Toulouse,2024-08-09,19.8,30.0,25.166666666666668,60.625,0.0,1002.35,0,8,2024
Toulouse,2024-08-10,17.9,34.4,26.329166666666666,56.041666666666664,0.0,1001.7333333333332,0,8,2024
Toulouse,2024-08-11,22.2,36.1,28.708333333333332,45.416666666666664,0.0,996.9875000000001,0,8,2024
Toulouse,2024-08-12,23.1,30.2,25.941666666666666,68.83333333333333,0.0,995.8083333333334,0,8,2024
Toulouse,2024-08-13,21.6,28.1,24.304166666666664,73.0,0.30000000000000004,995.1708333333332,2,8,2024
Toulouse,2024-08-14,19.2,22.3,20.283333333333335,87.29166666666667,87.4,998.4416666666666,14,8,2024
Toulouse,2024-08-15,17.5,23.8,20.5625,71.20833333333333,1.0,1002.8916666666668,2,8,2024
Toulouse,2024-08-16,19.6,28.8,23.791666666666668,65.125,0.0,1001.8541666666666,0,8,2024
Toulouse,2024-08-17,19.3,27.8,23.34583333333333,69.0,0.1,999.3208333333333,1,8,2024
Toulouse,2024-08-18,18.4,25.2,21.491666666666664,66.70833333333333,0.0,999.1708333333332,0,8,2024
Toulouse,2024-08-19,14.8,25.3,20.104166666666668,60.083333333333336,0.0,1000.2166666666667,0,8,2024
Toulouse,2024-08-20,15.2,27.2,21.433333333333334,64.125,0.0,999.2666666666668,0,8,2024
Toulouse,2024-08-21,17.9,25.6,21.462500000000002,62.208333333333336,0.0,1002.4875000000001,0,8,2024
Toulouse,2024-08-22,13.8,30.1,22.304166666666664,61.791666666666664,0.0,997.9125,0,8,2024
Toulouse,2024-08-23,16.8,27.8,22.066666666666666,68.625,0.0,998.7958333333332,0,8,2024
Toulouse,2024-08-24,20.5,33.4,25.59166666666667,66.91666666666667,0.4,995.8291666666668,3,8,2024
Toulouse,2024-08-25,18.1,24.1,20.716666666666665,64.25,0.0,1004.8916666666668,0,8,2024
Toulouse,2024-08-26,14.7,26.9,20.7625,53.333333333333336,0.0,1003.1333333333333,0,8,2024
Toulouse,2024-08-27,12.8,31.2,22.045833333333334,57.708333333333336,0.0,998.2416666666667,0,8,2024
Toulouse,2024-08-28,18.2,33.1,25.166666666666668,59.875,0.0,997.6958333333333,0,8,2024
Toulouse,2024-08-29,19.7,27.9,23.97083333333333,73.75,0.0,999.6125000000001,0,8,2024
Toulouse,2024-08-30,20.2,30.4,25.0625,71.125,0.0,999.1083333333332,0,8,2024
Toulouse,2024-08-31,20.7,30.4,24.962500000000002,67.04166666666667,0.0,997.6999999999999,0,8,2024
Toulouse,2024-09-01,19.2,24.8,21.616666666666664,78.875,0.7,997.4791666666666,5,9,2024
Toulouse,2024-09-02,16.1,28.9,22.766666666666666,71.625,0.1,997.0375,1,9,2024
Toulouse,2024-09-03,18.8,22.7,20.845833333333335,83.375,9.0,998.9541666666668,4,9,2024
Toulouse,2024-09-04,16.2,19.4,17.533333333333335,88.0,18.900000000000002,999.3416666666667,16,9,2024
Toulouse,2024-09-05,14.6,21.4,17.579166666666666,74.25,1.7,995.4583333333334,1,9,2024
Toulouse,2024-09-06,15.6,22.0,18.354166666666668,79.20833333333333,0.6,989.5958333333333,2,9,2024
Toulouse,2024-09-07,16.9,23.9,19.875,78.83333333333333,0.1,992.0041666666666,1,9,2024
Toulouse,2024-09-08,14.2,20.9,17.3625,81.54166666666667,0.0,996.2833333333333,0,9,2024
Toulouse,2024-09-09,14.9,22.1,18.004166666666666,79.79166666666667,1.1,1000.4416666666666,4,9,2024
Toulouse,2024-09-10,14.9,22.1,18.020833333333332,71.25,0.0,1002.8708333333334,0,9,2024
Toulouse,2024-09-11,13.4,20.5,16.787499999999998,74.20833333333333,9.1,1000.1833333333334,6,9,2024
Toulouse,2024-09-12,12.2,18.5,14.983333333333334,66.04166666666667,0.4,1000.1833333333334,3,9,2024
Toulouse,2024-09-13,10.2,17.9,13.670833333333334,61.958333333333336,0.0,1007.375,0,9,2024
Toulouse,2024-09-14,6.7,20.0,13.591666666666667,66.41666666666667,0.0,1009.2125,0,9,2024
Toulouse,2024-09-15,7.2,19.9,14.091666666666667,66.875,0.0,1005.5208333333334,0,9,2024
Toulouse,2024-09-16,10.1,20.9,15.579166666666666,65.875,0.0,1003.8000000000001,0,9,2024
Toulouse,2024-09-17,12.1,19.4,15.979166666666666,72.125,0.0,1000.1999999999999,0,9,2024
Toulouse,2024-09-18,12.7,23.4,17.925,68.58333333333333,0.0,998.3375,0,9,2024
Toulouse,2024-09-19,12.2,25.7,18.616666666666667,70.0,0.0,996.9666666666667,0,9,2024
Toulouse,2024-09-20,16.8,22.6,18.995833333333334,71.45833333333333,7.199999999999999,997.3249999999999,5,9,2024
Toulouse,2024-09-21,17.6,23.5,19.454166666666666,72.5,1.4000000000000001,996.4208333333332,3,9,2024
Toulouse,2024-09-22,16.9,21.7,19.025000000000002,80.79166666666667,0.30000000000000004,996.7791666666667,2,9,2024
Toulouse,2024-09-23,14.5,21.6,17.095833333333335,77.875,0.2,997.5541666666667,1,9,2024
Toulouse,2024-09-24,13.2,22.6,17.337500000000002,71.5,0.0,995.5875,0,9,2024
Toulouse,2024-09-25,12.9,24.2,18.5,73.0,0.0,992.4208333333332,0,9,2024
Toulouse,2024-09-26,16.4,20.2,18.099999999999998,84.625,2.0,989.4416666666666,9,9,2024
Toulouse,2024-09-27,13.1,18.1,15.745833333333332,75.45833333333333,0.7999999999999999,996.5083333333333,3,9,2024
Toulouse,2024-09-28,11.1,17.8,14.0875,69.625,0.5,1006.625,1,9,2024
Toulouse,2024-09-29,7.1,22.7,14.333333333333334,66.16666666666667,0.0,1004.8125,0,9,2024
Toulouse,2024-09-30,13.1,24.3,18.229166666666668,68.54166666666667,0.0,1002.7333333333332,0,9,2024
Toulouse,2024-10-01,13.9,25.0,19.304166666666667,74.33333333333333,1.3,996.4041666666667,3,10,2024
Toulouse,2024-10-02,12.6,19.0,14.674999999999999,81.5,13.2,994.4,14,10,2024
Toulouse,2024-10-03,11.2,17.0,13.6875,77.45833333333333,0.2,996.3625000000001,1,10,2024
Toulouse,2024-10-04,9.7,16.7,12.4625,74.91666666666667,0.0,999.525,0,10,2024
Toulouse,2024-10-05,6.4,20.3,12.924999999999999,69.08333333333333,0.0,995.6875,0,10,2024
Toulouse,2024-10-06,14.4,21.1,16.849999999999998,77.79166666666667,1.1,991.375,4,10,2024
Toulouse,2024-10-07,16.0,22.0,18.575,81.66666666666667,1.3,987.0124999999999,6,10,2024
Toulouse,2024-10-08,15.4,22.5,18.416666666666668,73.29166666666667,0.0,988.0958333333333,0,10,2024
Toulouse,2024-10-09,15.8,23.3,18.979166666666668,68.0,0.1,980.0666666666666,1,10,2024
Toulouse,2024-10-10,13.6,19.1,15.424999999999999,80.58333333333333,1.3,992.8166666666666,3,10,2024
Toulouse,2024-10-11,10.1,19.0,14.541666666666666,75.66666666666667,0.0,997.5208333333334,0,10,2024
Toulouse,2024-10-12,14.1,21.6,17.654166666666665,79.91666666666667,0.0,994.2208333333333,0,10,2024
Toulouse,2024-10-13,13.9,24.7,18.904166666666665,81.45833333333333,0.0,999.8666666666667,0,10,2024
Toulouse,2024-10-14,16.9,23.3,18.9875,81.58333333333333,0.1,999.7791666666667,1,10,2024
Toulouse,2024-10-15,17.7,22.3,19.629166666666666,79.45833333333333,0.0,992.65,0,10,2024
Toulouse,2024-10-16,19.1,25.2,21.3,75.04166666666667,0.0,989.0458333333332,0,10,2024
Toulouse,2024-10-17,13.1,19.1,16.675,88.25,29.8,993.6291666666666,11,10,2024
Toulouse,2024-10-18,12.7,14.2,13.4125,88.20833333333333,34.0,1001.0416666666666,22,10,2024
Toulouse,2024-10-19,10.7,18.9,14.479166666666666,83.625,0.0,1002.4,0,10,2024
Toulouse,2024-10-20,11.1,23.0,16.404166666666665,79.70833333333333,0.0,1004.6791666666667,0,10,2024
Toulouse,2024-10-21,14.1,23.0,18.595833333333335,71.5,0.0,1005.8375,0,10,2024
Toulouse,2024-10-22,14.3,17.5,16.279166666666665,86.70833333333333,4.3,1011.5458333333332,11,10,2024
Toulouse,2024-10-23,11.4,19.2,14.9375,86.25,0.0,1010.4208333333332,0,10,2024
Toulouse,2024-10-24,12.6,21.9,16.8,82.70833333333333,0.0,1003.9291666666667,0,10,2024
Toulouse,2024-10-25,14.7,20.6,17.204166666666666,83.83333333333333,0.3,998.7708333333334,1,10,2024
Toulouse,2024-10-26,12.4,14.3,13.154166666666667,85.375,0.9,996.8416666666667,6,10,2024
Toulouse,2024-10-27,12.1,17.4,13.933333333333332,82.29166666666667,0.0,1001.9541666666668,0,10,2024
Toulouse,2024-10-28,12.4,19.2,15.079166666666666,85.79166666666667,0.0,1007.0041666666666,0,10,2024
Toulouse,2024-10-29,14.5,20.3,16.925,87.58333333333333,0.0,1006.1208333333334,0,10,2024
Toulouse,2024-10-30,12.7,21.7,16.354166666666668,83.04166666666667,0.0,1003.1,0,10,2024
Toulouse,2024-10-31,11.9,21.6,16.345833333333335,80.25,0.0,1004.4458333333333,0,10,2024
Toulouse,2024-11-01,9.6,21.8,15.308333333333332,78.29166666666667,0.0,1004.4916666666667,0,11,2024
Toulouse,2024-11-02,7.8,21.1,14.004166666666668,75.45833333333333,0.0,1004.3083333333334,0,11,2024
Toulouse,2024-11-03,11.8,20.6,15.924999999999999,78.91666666666667,0.0,1005.3666666666667,0,11,2024
Toulouse,2024-11-04,13.2,20.8,16.508333333333333,83.75,0.0,1003.9875000000001,0,11,2024
Toulouse,2024-11-05,15.2,20.1,17.087500000000002,86.79166666666667,0.1,1005.0541666666667,1,11,2024
Toulouse,2024-11-06,11.4,18.7,15.137500000000001,90.875,0.0,1008.0416666666666,0,11,2024
Toulouse,2024-11-07,10.1,19.3,14.679166666666667,82.79166666666667,0.0,1006.5916666666667,0,11,2024
Toulouse,2024-11-08,8.4,18.8,14.658333333333333,83.54166666666667,0.0,1003.8666666666667,0,11,2024
Toulouse,2024-11-09,13.2,15.9,14.5375,88.16666666666667,3.3,1006.1666666666666,11,11,2024
Toulouse,2024-11-10,12.1,16.3,14.15,87.16666666666667,0.9,1008.6,3,11,2024
Toulouse,2024-11-11,10.0,15.6,12.512500000000001,85.0,0.0,1010.3583333333332,0,11,2024
Toulouse,2024-11-12,6.3,11.5,9.0375,84.04166666666667,0.8,1006.6208333333334,5,11,2024
Toulouse,2024-11-13,4.7,13.1,8.208333333333334,88.54166666666667,0.8,1005.7333333333332,5,11,2024
Toulouse,2024-11-14,3.1,9.4,6.1125,93.125,0.0,1006.1166666666667,0,11,2024
Toulouse,2024-11-15,1.9,14.1,6.95,82.95833333333333,0.0,1004.9833333333332,0,11,2024
Toulouse,2024-11-16,5.5,15.9,9.833333333333334,81.04166666666667,0.0,1002.975,0,11,2024
Toulouse,2024-11-17,4.8,12.3,8.066666666666666,92.58333333333333,0.0,1002.7875,0,11,2024
Toulouse,2024-11-18,3.9,11.6,7.191666666666666,91.33333333333333,0.0,1002.875,0,11,2024
Toulouse,2024-11-19,4.7,15.8,9.637500000000001,87.16666666666667,0.0,998.1416666666668,0,11,2024
Toulouse,2024-11-20,9.1,13.9,11.1,84.33333333333333,14.0,995.2833333333333,18,11,2024
Toulouse,2024-11-21,8.9,17.3,12.512500000000001,75.91666666666667,4.5,988.2708333333334,10,11,2024
Toulouse,2024-11-22,2.9,10.6,6.9750000000000005,78.79166666666667,3.1,998.4250000000001,6,11,2024
Toulouse,2024-11-23,2.1,12.3,6.841666666666666,74.125,0.0,1003.7125,0,11,2024
Toulouse,2024-11-24,9.3,18.6,13.629166666666668,82.08333333333333,0.0,1000.6374999999999,0,11,2024
Toulouse,2024-11-25,11.9,20.0,15.829166666666666,74.66666666666667,3.1,996.8125,5,11,2024
Toulouse,2024-11-26,6.9,13.1,10.304166666666667,86.20833333333333,0.0,1005.8208333333333,0,11,2024
Toulouse,2024-11-27,3.3,13.1,7.6625000000000005,90.91666666666667,0.0,1006.2333333333332,0,11,2024
Toulouse,2024-11-28,1.3,14.8,6.8125,86.58333333333333,0.0,1007.6333333333333,0,11,2024
Toulouse,2024-11-29,2.6,17.2,8.5375,87.16666666666667,0.0,1006.5500000000001,0,11,2024
Toulouse,2024-11-30,1.7,15.0,7.6125,89.41666666666667,0.0,1008.7458333333334,0,11,2024
Toulouse,2024-12-01,7.7,16.7,10.795833333333334,85.29166666666667,0.0,1006.2083333333334,0,12,2024
Toulouse,2024-12-02,5.1,12.4,8.720833333333333,96.58333333333333,1.7,1004.8208333333333,7,12,2024
Toulouse,2024-12-03,7.6,11.2,9.137500000000001,87.16666666666667,0.0,1005.4291666666667,0,12,2024
Toulouse,2024-12-04,3.3,9.1,6.083333333333333,82.41666666666667,0.0,1009.1,0,12,2024
Toulouse,2024-12-05,0.5,10.2,4.983333333333333,85.33333333333333,0.0,1009.9291666666667,0,12,2024
Toulouse,2024-12-06,9.8,14.8,13.041666666666666,83.5,1.8,1006.725,7,12,2024
Toulouse,2024-12-07,7.0,14.0,10.975,83.33333333333333,6.9,1001.2791666666667,13,12,2024
Toulouse,2024-12-08,6.4,8.1,7.116666666666667,79.33333333333333,4.6,997.9,15,12,2024
Toulouse,2024-12-09,5.8,7.6,6.4750000000000005,82.95833333333333,6.3,998.3041666666667,13,12,2024
Toulouse,2024-12-10,3.7,6.4,5.208333333333333,83.5,0.5,1001.7208333333333,5,12,2024
Toulouse,2024-12-11,1.8,7.4,4.416666666666667,88.875,0.0,1003.9458333333333,0,12,2024
Toulouse,2024-12-12,-1.0,10.4,4.6625000000000005,88.58333333333333,0.0,1005.4416666666666,0,12,2024
Toulouse,2024-12-13,3.3,10.1,6.466666666666666,90.70833333333333,0.1,1004.5458333333332,1,12,2024
Toulouse,2024-12-14,3.4,8.9,5.8625,90.58333333333333,0.7000000000000001,1009.5791666666668,4,12,2024
Toulouse,2024-12-15,2.8,9.1,6.5,83.25,1.8,1018.0833333333334,5,12,2024
Toulouse,2024-12-16,-0.4,7.3,2.733333333333333,93.75,0.0,1019.1666666666666,0,12,2024
Toulouse,2024-12-17,3.3,12.5,7.016666666666667,85.41666666666667,0.0,1012.1708333333332,0,12,2024
Toulouse,2024-12-18,5.3,14.7,9.108333333333333,83.875,0.0,1007.4458333333333,0,12,2024
Toulouse,2024-12-19,7.2,13.3,9.679166666666667,82.375,1.5,1001.1166666666667,3,12,2024
Toulouse,2024-12-20,3.8,8.7,6.2124999999999995,75.75,1.7000000000000002,1011.8125,2,12,2024
Toulouse,2024-12-21,5.4,10.7,8.470833333333333,80.25,3.7,1011.2624999999999,9,12,2024
Toulouse,2024-12-22,7.9,12.4,10.862499999999999,82.41666666666667,3.3000000000000003,1005.525,7,12,2024
Toulouse,2024-12-23,5.3,7.8,6.383333333333333,73.45833333333333,0.2,1009.8125,2,12,2024
Toulouse,2024-12-24,5.5,9.7,7.754166666666666,87.54166666666667,1.3,1012.1041666666666,6,12,2024
